city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,18,1000-4999,Pvt Ltd,1,111,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,7,5000-9999,Pvt Ltd,2,62,0.0
city_165,0.903,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,108,0.0
city_118,0.722,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Pvt Ltd,1,91,0.0
city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Funded Startup,2,71,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Unknown,Unknown,>4,102,1.0
city_143,0.74,Male,No relevent experience,Full time course,Graduate,STEM,2,Unknown,Unknown,never,141,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,10000+,Pvt Ltd,1,167,1.0
city_36,0.893,Male,Has relevent experience,Part time course,Graduate,STEM,14,10/49,Pvt Ltd,>4,17,0.0
city_16,0.91,Unknown,Has relevent experience,no_enrollment,Graduate,No Major,>20,Unknown,Unknown,>4,148,0.0
city_21,0.624,Unknown,Has relevent experience,Full time course,Masters,STEM,3,50-99,Funded Startup,2,60,0.0
city_21,0.624,Male,No relevent experience,Full time course,High School,Unknown,3,Unknown,Unknown,never,12,0.0
city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,Unknown,NGO,1,166,0.0
city_36,0.893,Male,No relevent experience,Part time course,High School,Unknown,5,50-99,Pvt Ltd,1,32,0.0
city_19,0.682,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,2,74,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,1000-4999,Pvt Ltd,1,13,0.0
city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Unknown,Unknown,1,12,0.0
city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,>4,41,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Unknown,never,11,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,NGO,2,5,0.0
city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,>4,32,0.0
city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Unknown,Unknown,1,78,1.0
city_16,0.91,Unknown,No relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,18,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,156,0.0
city_90,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,4,Unknown,Unknown,4,15,0.0
city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,<1,10000+,Pvt Ltd,1,28,1.0
city_16,0.91,Other,Has relevent experience,no_enrollment,Graduate,STEM,11,Unknown,Unknown,1,82,0.0
city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,222,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,High School,Unknown,17,10000+,Pvt Ltd,>4,22,0.0
city_104,0.924,Male,Has relevent experience,no_enrollment,High School,Unknown,11,50-99,Pvt Ltd,1,36,0.0
city_90,0.698,Unknown,Has relevent experience,Full time course,Masters,STEM,9,100-500,Pvt Ltd,3,30,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,2,168,0.0
city_136,0.897,Male,No relevent experience,Part time course,Masters,STEM,3,50-99,Public Sector,3,156,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,2,29,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Unknown,1,37,0.0
city_160,0.92,Female,Has relevent experience,Full time course,Graduate,STEM,5,Unknown,Unknown,4,41,1.0
city_152,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,12,1000-4999,Pvt Ltd,1,146,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,>4,37,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,Unknown,Unknown,>4,24,0.0
city_93,0.865,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Early Stage Startup,4,7,1.0
city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,Unknown,Unknown,never,15,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,21,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,never,216,1.0
city_28,0.939,Male,Has relevent experience,Part time course,Graduate,STEM,8,10000+,Pvt Ltd,1,114,0.0
city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,Unknown,Pvt Ltd,1,41,1.0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,Unknown,Unknown,1,220,0.0
city_21,0.624,Unknown,No relevent experience,Full time course,High School,Unknown,4,<10,Early Stage Startup,1,4,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,12,50-99,Pvt Ltd,4,34,0.0
city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,>20,100-500,Pvt Ltd,1,26,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Pvt Ltd,>4,126,0.0
city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,1,28,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Public Sector,2,135,0.0
city_99,0.915,Male,Has relevent experience,no_enrollment,High School,Unknown,>20,1000-4999,Pvt Ltd,2,26,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,2,10000+,Other,1,80,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,500-999,Pvt Ltd,2,113,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,13,<10,Pvt Ltd,4,30,1.0
city_33,0.4479999999999999,Unknown,Has relevent experience,Part time course,Graduate,STEM,10,50-99,NGO,>4,48,1.0
city_103,0.92,Unknown,No relevent experience,no_enrollment,Primary School,Unknown,8,Unknown,Unknown,never,110,0.0
city_90,0.698,Male,No relevent experience,Part time course,Masters,STEM,3,50-99,Pvt Ltd,3,149,0.0
city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Unknown,Unknown,>4,39,1.0
city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,4,7,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,10000+,Pvt Ltd,2,18,0.0
city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,18,100-500,Public Sector,2,16,0.0
city_67,0.855,Female,Has relevent experience,no_enrollment,Masters,STEM,12,Unknown,Unknown,never,50,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,>4,30,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,3,47,0.0
city_143,0.74,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,never,31,0.0
city_16,0.91,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,17,Unknown,Unknown,1,43,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,3,69,0.0
city_21,0.624,Unknown,No relevent experience,Full time course,Graduate,STEM,4,Unknown,Unknown,never,37,1.0
city_67,0.855,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,20,0.0
city_19,0.682,Other,No relevent experience,Full time course,Graduate,Other,13,Unknown,Unknown,2,42,0.0
city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Early Stage Startup,1,23,0.0
city_103,0.92,Female,No relevent experience,Part time course,Graduate,STEM,3,Unknown,Unknown,never,45,0.0
city_99,0.915,Male,No relevent experience,Full time course,Graduate,STEM,4,Unknown,Unknown,1,48,1.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,>4,14,1.0
city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,Humanities,4,Unknown,Unknown,2,76,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Public Sector,>4,140,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,12,1000-4999,Pvt Ltd,>4,36,1.0
city_67,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,2,10/49,Funded Startup,never,55,0.0
city_45,0.89,Unknown,No relevent experience,Full time course,High School,Unknown,4,Unknown,Unknown,never,326,1.0
city_64,0.6659999999999999,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,2,Unknown,Unknown,1,7,0.0
city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,Unknown,Unknown,4,19,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,1,33,0.0
city_67,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,5,10/49,Pvt Ltd,1,240,0.0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,4,Unknown,Unknown,1,21,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,4,15,0.0
city_16,0.91,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,2,45,0.0
city_141,0.763,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10/49,Pvt Ltd,2,50,0.0
city_149,0.6890000000000001,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,8,<10,Funded Startup,1,63,0.0
city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,6,50-99,NGO,1,39,0.0
city_103,0.92,Unknown,No relevent experience,Full time course,Graduate,STEM,5,Unknown,Unknown,1,18,0.0
city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,<10,Early Stage Startup,1,165,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,9,<10,Pvt Ltd,>4,62,0.0
city_76,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,7,100-500,Pvt Ltd,1,27,0.0
city_160,0.92,Unknown,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,72,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,3,50-99,Pvt Ltd,1,62,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,50-99,Funded Startup,2,4,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Public Sector,>4,3,0.0
city_101,0.5579999999999999,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,1,100,1.0
city_160,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,10,Unknown,Unknown,1,79,1.0
city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1,139,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,3,10000+,Pvt Ltd,1,47,0.0
city_103,0.92,Unknown,Has relevent experience,Part time course,Graduate,Business Degree,14,<10,Pvt Ltd,1,9,1.0
city_21,0.624,Unknown,Has relevent experience,no_enrollment,Masters,STEM,3,10000+,Pvt Ltd,1,22,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,222,0.0
city_103,0.92,Male,Has relevent experience,Full time course,High School,Unknown,5,1000-4999,Pvt Ltd,1,34,0.0
city_28,0.939,Female,No relevent experience,Part time course,Graduate,STEM,4,50-99,Pvt Ltd,1,24,0.0
city_21,0.624,Unknown,No relevent experience,no_enrollment,Graduate,STEM,2,Unknown,Unknown,1,43,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,5,10000+,Unknown,1,194,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10/49,Pvt Ltd,3,7,0.0
city_114,0.926,Male,Has relevent experience,Full time course,High School,Unknown,10,100-500,Other,never,40,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,16,<10,Funded Startup,1,57,0.0
city_21,0.624,Unknown,Has relevent experience,Full time course,Graduate,STEM,16,100-500,Pvt Ltd,1,105,0.0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,4,Unknown,Unknown,2,61,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7,Unknown,Unknown,2,18,0.0
city_114,0.926,Female,No relevent experience,no_enrollment,Masters,STEM,6,<10,Public Sector,>4,4,0.0
city_114,0.926,Male,No relevent experience,no_enrollment,High School,Unknown,7,Unknown,Pvt Ltd,never,22,0.0
city_123,0.738,Unknown,Has relevent experience,Full time course,Graduate,STEM,13,100-500,Unknown,1,73,0.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,43,0.0
city_71,0.884,Male,Has relevent experience,no_enrollment,High School,Unknown,10,Unknown,Unknown,1,96,0.0
city_16,0.91,Unknown,No relevent experience,Full time course,Graduate,STEM,1,Unknown,Unknown,1,26,1.0
city_134,0.698,Unknown,No relevent experience,no_enrollment,Graduate,Unknown,>20,Unknown,Unknown,never,33,0.0
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,176,0.0
city_21,0.624,Male,No relevent experience,Full time course,Masters,Other,1,50-99,Pvt Ltd,never,20,1.0
city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,2,314,1.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,13,500-999,Pvt Ltd,>4,5,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,3,<10,Pvt Ltd,2,74,0.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,<1,100-500,Funded Startup,1,103,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,33,1.0
city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,9,500-999,Pvt Ltd,>4,108,0.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,18,100-500,NGO,1,72,0.0
city_83,0.923,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,2,56,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,118,0.0
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,3,<10,NGO,1,72,1.0
city_104,0.924,Unknown,No relevent experience,Full time course,Graduate,Unknown,2,<10,Early Stage Startup,never,84,0.0
city_103,0.92,Unknown,No relevent experience,no_enrollment,Graduate,STEM,4,Unknown,Unknown,2,25,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10/49,Funded Startup,1,90,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,1,29,0.0
city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,20,10/49,Pvt Ltd,1,13,0.0
city_98,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,1000-4999,Unknown,2,64,0.0
city_142,0.727,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,3,94,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Unknown,Unknown,2,97,1.0
city_21,0.624,Unknown,No relevent experience,Full time course,Graduate,STEM,5,1000-4999,Pvt Ltd,>4,14,1.0
city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,11,10/49,Funded Startup,1,90,0.0
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Phd,STEM,3,Unknown,Pvt Ltd,never,94,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,1,6,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10/49,Unknown,1,8,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,2,15,0.0
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,10,Unknown,Unknown,never,56,1.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,3,100,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,9,50-99,Funded Startup,2,22,0.0
city_160,0.92,Male,No relevent experience,no_enrollment,Primary School,Unknown,<1,1000-4999,Public Sector,2,85,0.0
city_115,0.789,Female,No relevent experience,Full time course,Graduate,STEM,3,Unknown,Unknown,1,75,1.0
city_21,0.624,Female,No relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,43,1.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,2,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,5000-9999,Pvt Ltd,4,43,0.0
city_98,0.949,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Funded Startup,2,35,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,4,100-500,Pvt Ltd,3,29,0.0
city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,Unknown,Early Stage Startup,never,48,1.0
city_74,0.579,Unknown,No relevent experience,Part time course,High School,Unknown,3,Unknown,Unknown,1,21,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,Unknown,Unknown,1,50,1.0
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Public Sector,2,78,0.0
city_114,0.926,Unknown,Has relevent experience,no_enrollment,Primary School,Unknown,3,50-99,Pvt Ltd,never,86,0.0
city_104,0.924,Male,No relevent experience,Full time course,High School,Unknown,1,50-99,Pvt Ltd,1,39,0.0
city_123,0.738,Unknown,No relevent experience,Full time course,Graduate,STEM,4,Unknown,Unknown,1,9,1.0
city_93,0.865,Male,Has relevent experience,no_enrollment,High School,Unknown,16,500-999,Pvt Ltd,1,104,0.0
city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,3,100,0.0
city_158,0.7659999999999999,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,>4,97,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,4,68,0.0
city_123,0.738,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Unknown,Pvt Ltd,never,31,0.0
city_21,0.624,Unknown,Has relevent experience,Full time course,Graduate,STEM,<1,50-99,Unknown,2,36,1.0
city_160,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,>4,83,1.0
city_123,0.738,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,2,29,1.0
city_101,0.5579999999999999,Male,No relevent experience,Part time course,Graduate,STEM,1,10/49,Unknown,1,5,0.0
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Unknown,3,108,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,3,143,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Public Sector,2,202,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,53,0.0
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,Humanities,2,500-999,Unknown,1,4,0.0
city_89,0.925,Unknown,No relevent experience,Full time course,Masters,STEM,15,<10,Pvt Ltd,2,83,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,2,102,0.0
city_21,0.624,Unknown,Has relevent experience,Part time course,Graduate,STEM,3,10000+,Unknown,3,210,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Funded Startup,1,34,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,2,76,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1,4,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,High School,Unknown,5,Unknown,Unknown,1,140,1.0
city_102,0.804,Male,No relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,136,1.0
city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,8,Unknown,Unknown,1,79,0.0
city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,NGO,2,8,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,High School,Unknown,<1,Unknown,Unknown,never,105,0.0
city_83,0.923,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,Unknown,Unknown,4,33,0.0
city_103,0.92,Male,No relevent experience,Part time course,High School,Unknown,5,Unknown,Unknown,1,96,0.0
city_116,0.743,Female,Has relevent experience,no_enrollment,Masters,Other,9,100-500,Pvt Ltd,4,9,0.0
